ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,description,gene_biotype
ENSG00000086200,164.92043111780347,-0.1447699392412354,0.1498030650256277,0.2849130888742048,0.48270658906487296,IPO11,importin 11 [Source:HGNC Symbol;Acc:HGNC:20628],protein_coding
ENSG00000086232,1154.6880087237325,0.24287119543089108,0.07112178203731676,4.76406922776387e-4,0.0027683835172298936,EIF2AK1,eukaryotic translation initiation factor 2 alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:24921],protein_coding
ENSG00000086289,160.8315251559056,-0.02586247856108485,0.16219587007077954,0.8557193025450436,0.9289603336165114,EPDR1,ependymin related 1 [Source:HGNC Symbol;Acc:HGNC:17572],protein_coding
ENSG00000086300,610.6410563088866,-0.25759523978309856,0.092506265073406,0.003817692237174397,0.016905194377807686,SNX10,sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974],protein_coding
ENSG00000086475,672.3491972280608,-0.2572286764535647,0.08816430222368714,0.002565192506209423,0.012069805937814024,SEPHS1,selenophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:19685],protein_coding
ENSG00000086504,681.5967762263515,0.27110981783568394,0.0840516472184607,8.369222208648274e-4,0.004561522884642694,MRPL28,mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484],protein_coding
ENSG00000086544,39.95428895217573,0.14103437030566937,0.26758463072320987,0.44974730228070664,0.6465827365124368,ITPKC,inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:HGNC:14897],protein_coding
ENSG00000086589,399.34577231639315,0.32819293065169286,0.11561846615406202,0.0026540915537409658,0.01241052241588033,RBM22,RNA binding motif protein 22 [Source:HGNC Symbol;Acc:HGNC:25503],protein_coding
ENSG00000086598,3533.8601377615214,-0.040547706795828364,0.04182573259506545,0.3237016449498339,0.5261695065433928,TMED2,transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996],protein_coding
ENSG00000086619,69.79622998660015,-0.18412471125716331,0.21365554075685506,0.28802120671277287,0.486470983206079,ERO1B,endoplasmic reticulum oxidoreductase 1 beta [Source:HGNC Symbol;Acc:HGNC:14355],protein_coding
ENSG00000086666,449.964168668593,0.15058765432213378,0.10632934446760656,0.13795102242212393,0.29469176019847737,ZFAND6,zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164],protein_coding
ENSG00000086712,103.50275908330893,-0.26231393924665625,0.23663346865855095,0.1527587627811181,0.31664223654022733,TXLNG,taxilin gamma [Source:HGNC Symbol;Acc:HGNC:18578],protein_coding
ENSG00000086730,65.8601295594937,0.30391152782409897,0.3327550691499683,0.14648005581844234,0.30714849357837093,LAT2,linker for activation of T cells family member 2 [Source:HGNC Symbol;Acc:HGNC:12749],protein_coding
ENSG00000086758,695.852034160912,-0.4383019709653155,0.0868383230121853,2.041034389952888e-7,2.4149883428464888e-6,HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:30892]",protein_coding
ENSG00000086827,125.97415664004394,-0.1198328744348461,0.1614788030781731,0.40456408860838977,0.6074526966758557,ZW10,zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194],protein_coding
ENSG00000086848,52.00067085559209,-0.2795025231485598,0.26821098831848256,0.15622237458295235,0.32191150252580475,ALG9,"ALG9 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:15672]",protein_coding
ENSG00000086991,25.11559209188931,-0.1123661913727612,0.2831353824748004,0.5374565533000655,0.7171375314022056,NOX4,NADPH oxidase 4 [Source:HGNC Symbol;Acc:HGNC:7891],protein_coding
ENSG00000087008,22.428943232507468,-0.3050814265533902,0.35478026784501177,0.14408376501810494,0.3037815457240429,ACOX3,"acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]",protein_coding
ENSG00000087053,198.0129450680944,0.17296691089086755,0.17392228417004066,0.25575348086320926,0.44914659516310856,MTMR2,myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450],protein_coding
ENSG00000087076,94.02495958288797,0.9972845044602502,0.2916798518842105,6.211454693868446e-5,4.5822264297012044e-4,HSD17B14,hydroxysteroid 17-beta dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:23238],protein_coding
ENSG00000087077,318.89316832748153,0.709928065720352,0.14782058996791908,3.0909326287636226e-7,3.561291941836348e-6,TRIP6,thyroid hormone receptor interactor 6 [Source:HGNC Symbol;Acc:HGNC:12311],protein_coding
ENSG00000087086,82190.50600248047,1.725848170821057,0.0264591503032523,0,0,FTL,ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999],protein_coding
ENSG00000087087,447.55206116040705,-0.17019529891980975,0.11433459491723517,0.11543625713615316,0.25905318618523493,SRRT,"serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]",protein_coding
ENSG00000087088,2321.341015544511,0.8407609927362371,0.05427282105708401,6.0816087846061085e-55,9.736909064520405e-53,BAX,"BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]",protein_coding
ENSG00000087095,221.89358509946737,0.3498284606820874,0.16341294393733807,0.016941877450744297,0.05875375821704419,NLK,nemo like kinase [Source:HGNC Symbol;Acc:HGNC:29858],protein_coding
ENSG00000087111,291.51707469793917,-0.1654634207208914,0.12580052033429023,0.15894950243787115,0.3257839515228803,PIGS,phosphatidylinositol glycan anchor biosynthesis class S [Source:HGNC Symbol;Acc:HGNC:14937],protein_coding
ENSG00000087152,331.1027640546126,0.31122207290177034,0.10977627708694446,0.0028196327070391415,0.01305747354841567,ATXN7L3,ataxin 7 like 3 [Source:HGNC Symbol;Acc:HGNC:25416],protein_coding
ENSG00000087157,98.11307433550223,0.07790849204228925,0.22011768550233754,0.6601970199760057,0.8103670494949471,PGS1,phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029],protein_coding
ENSG00000087191,1282.507981789862,0.02852963571846178,0.06819073156495474,0.6755508531806771,0.8222376158843053,PSMC5,"proteasome 26S subunit, ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9552]",protein_coding
ENSG00000087206,172.8791874428621,0.12494373469221717,0.18258817404293193,0.43061302574037846,0.6316944306037359,UIMC1,ubiquitin interaction motif containing 1 [Source:HGNC Symbol;Acc:HGNC:30298],protein_coding
ENSG00000087245,13.15309609743957,0.5370364013943837,0.8923947542658283,0.02344171086883449,0.07618203861165389,MMP2,matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166],protein_coding
ENSG00000087253,23.692460066755984,-0.11660890146572697,0.2994415248290824,0.5142815290052705,0.6990224358297015,LPCAT2,lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032],protein_coding
ENSG00000087263,195.9137139095828,-0.08349477329880059,0.1352830470483265,0.50376965683970365,0.6915236988627222,OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585],protein_coding
ENSG00000087266,294.1343087448393,0.13583456635453695,0.1448687028360821,0.30473099407050214,0.5051298454177534,SH3BP2,SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825],protein_coding
ENSG00000087269,392.664117028151,-0.06080140370583971,0.14175444316992747,0.6395418238427713,0.7967415766022938,NOP14,NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821],protein_coding
ENSG00000087274,363.69667682719916,-0.16223302007889048,0.11528898317705107,0.13582212293479096,0.29129606673426567,ADD1,adducin 1 [Source:HGNC Symbol;Acc:HGNC:243],protein_coding
ENSG00000087299,110.02826675862349,-0.2987411853083343,0.18304635358740598,0.05971445440581529,0.15799813465611656,L2HGDH,L-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:20499],protein_coding
ENSG00000087301,37.173624508561545,-1.196405787602348,0.3785285710081174,1.1825700882975608e-4,8.158035124386673e-4,TXNDC16,thioredoxin domain containing 16 [Source:HGNC Symbol;Acc:HGNC:19965],protein_coding
ENSG00000087302,1233.5679680041324,-0.04365155821936698,0.06157652125101238,0.47862970760422885,0.6726285641288284,RTRAF,"RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]",protein_coding
ENSG00000087338,212.55397930574603,0.1197294289276453,0.14208789389512275,0.3584446053644057,0.5617378248260655,GMCL1,"germ cell-less 1, spermatogenesis associated [Source:HGNC Symbol;Acc:HGNC:23843]",protein_coding
ENSG00000087365,1092.825441165682,0.062121658805934496,0.0665052513684124,0.3420751234132387,0.5455171868501223,SF3B2,splicing factor 3b subunit 2 [Source:HGNC Symbol;Acc:HGNC:10769],protein_coding
ENSG00000087448,747.0943873445455,1.57517043282919e-4,0.08579561703157387,0.9975272184545216,0.9986107457635232,KLHL42,kelch like family member 42 [Source:HGNC Symbol;Acc:HGNC:29252],protein_coding
ENSG00000087460,3969.5826565973225,-0.238719384780537,0.04800045780421538,5.211343048980766e-7,5.791637213509356e-6,GNAS,GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392],protein_coding
ENSG00000087470,812.2008837231643,-0.13315796370666938,0.08987587998210098,0.12450945355471571,0.27358260202086926,DNM1L,dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973],protein_coding
ENSG00000087502,1389.4721855213795,0.21627098305478734,0.05472306053918915,6.21298625861894e-5,4.5822264297012044e-4,ERGIC2,ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208],protein_coding
ENSG00000087510,57.29996251976497,-0.024783400578200266,0.23845900483615626,0.8882529264368544,0.9456568178523552,TFAP2C,transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744],protein_coding
ENSG00000087586,425.5717983650364,-0.8698088536069436,0.13441708904208283,1.4081410058909428e-11,2.944643164699835e-10,AURKA,aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393],protein_coding
ENSG00000087842,35.31049187417947,0.09378889250776083,0.27108832669229016,0.6085138735010824,0.7730273771147729,PIR,pirin [Source:HGNC Symbol;Acc:HGNC:30048],protein_coding
ENSG00000087884,192.85930775029135,0.4455393798998038,0.14314911081087167,7.38772348394049e-4,0.0040874481622809695,AAMDC,adipogenesis associated Mth938 domain containing [Source:HGNC Symbol;Acc:HGNC:30205],protein_coding
ENSG00000087903,23.6002864801775,-0.06791469625866253,0.2826958924324557,0.7013446008519686,0.8395035384056247,RFX2,regulatory factor X2 [Source:HGNC Symbol;Acc:HGNC:9983],protein_coding
ENSG00000087995,420.9182199928505,0.045195731010496225,0.09433338263949308,0.6176734754320543,0.7798292522910034,METTL2A,methyltransferase like 2A [Source:HGNC Symbol;Acc:HGNC:25755],protein_coding
ENSG00000088035,113.7594520329035,-0.046203047821048504,0.1745470325803446,0.7602828060595053,0.8761750565445449,ALG6,"ALG6 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]",protein_coding
ENSG00000088038,312.5816727314858,-0.39300892323758807,0.13584397594407924,0.0018118626945394342,0.00895732699101676,CNOT3,CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879],protein_coding
ENSG00000088179,59.61843813476901,-0.07541467211272096,0.25414157181691166,0.6765086997312618,0.8227769571984623,PTPN4,protein tyrosine phosphatase non-receptor type 4 [Source:HGNC Symbol;Acc:HGNC:9656],protein_coding
ENSG00000088205,768.7270811298839,-0.01714701985314808,0.07687447255535651,0.8190614342400051,0.9102869572461244,DDX18,DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741],protein_coding
ENSG00000088247,2315.1708633096046,-0.2579949220596974,0.046742956016670334,2.3076190472768116e-8,3.1332248018237276e-7,KHSRP,KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:HGNC:6316],protein_coding
ENSG00000088256,489.5817027450233,0.2363599116145154,0.11129916729444593,0.025104788161166392,0.0802705625207255,GNA11,G protein subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:4379],protein_coding
ENSG00000088280,12.225883724189108,0.007865793884691281,0.3163272987834781,0.9609565132194802,0.9830217376494783,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]",protein_coding
ENSG00000088298,70.93747134302292,-0.18683211867924895,0.25429790605857816,0.31808359324445695,0.5200416769754477,EDEM2,ER degradation enhancing alpha-mannosidase like protein 2 [Source:HGNC Symbol;Acc:HGNC:15877],protein_coding
ENSG00000088325,1175.5461526771558,-0.8347848049185738,0.08682608997599164,1.1010065276050324e-22,5.494308548470568e-21,TPX2,TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249],protein_coding
ENSG00000088340,103.19819839072893,1.4181891340036323,0.2609021063243239,4.144108734144829e-9,6.293967514210082e-8,FER1L4,fer-1 like family member 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15801],transcribed_unitary_pseudogene
ENSG00000088356,421.13837497500367,0.3446632367593033,0.11778384591225442,0.0019497769427565448,0.009525769742583628,PDRG1,p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119],protein_coding
ENSG00000088367,185.28319685925476,0.07054814822261908,0.1530288398653527,0.61098556205265,0.7748224495667682,EPB41L1,erythrocyte membrane protein band 4.1 like 1 [Source:HGNC Symbol;Acc:HGNC:3378],protein_coding
ENSG00000088386,9.56649959039616,0.21127087600608804,0.3871241824343621,0.20110978523821307,0.38324795746217966,SLC15A1,solute carrier family 15 member 1 [Source:HGNC Symbol;Acc:HGNC:10920],protein_coding
ENSG00000088448,238.2528199847325,0.0678368459042986,0.16982206361320515,0.6524635185742614,0.805297059382189,ANKRD10,ankyrin repeat domain 10 [Source:HGNC Symbol;Acc:HGNC:20265],protein_coding
ENSG00000088451,37.86857213362308,-0.013853206645897734,0.2661701809435522,0.93702999670901,0.9706915851868628,TGDS,"TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]",protein_coding
ENSG00000088538,29.477957763189433,0.05599144021138642,0.2937666263257132,0.7471200364234596,0.8678732116183068,DOCK3,dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:HGNC:2989],protein_coding
ENSG00000088543,17.300073814781385,0.2686739666407134,0.3726988795079746,0.17416130593678364,0.3475537876198863,C3orf18,chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:24837],protein_coding
ENSG00000088682,146.17084803034942,0.1227438825866736,0.21721363800609184,0.4831696068971208,0.675857012923985,COQ9,coenzyme Q9 [Source:HGNC Symbol;Acc:HGNC:25302],protein_coding
ENSG00000088726,41.14082714011653,0.6805241667443737,0.30821982489356553,0.004396324741945235,0.01908260697082696,TMEM40,transmembrane protein 40 [Source:HGNC Symbol;Acc:HGNC:25620],protein_coding
ENSG00000088727,85.23397587201676,0.06668249811343813,0.2106332272533027,0.6955755522444806,0.8364102830541126,KIF9,kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666],protein_coding
ENSG00000088756,7.4347306700504525,-0.1006882524530665,0.3451373771196264,0.46524380451677844,0.6600329772404361,ARHGAP28,Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509],protein_coding
ENSG00000088766,301.55073939338166,0.16371467496852113,0.19380469642139794,0.31873584240524416,0.5206239354412114,CRLS1,cardiolipin synthase 1 [Source:HGNC Symbol;Acc:HGNC:16148],protein_coding
ENSG00000088808,76.39735621320953,-0.4058571646084993,0.2710225518277256,0.04747043854000642,0.13227350260331736,PPP1R13B,protein phosphatase 1 regulatory subunit 13B [Source:HGNC Symbol;Acc:HGNC:14950],protein_coding
ENSG00000088812,107.83893727687372,0.04759488602395711,0.20852107032697964,0.7819452599479078,0.8895089255408143,ATRN,attractin [Source:HGNC Symbol;Acc:HGNC:885],protein_coding
ENSG00000088826,41.04740084018579,0.5009856586539237,0.3668642805906163,0.037039698893625024,0.10927066640979205,SMOX,spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862],protein_coding
ENSG00000088832,1649.6513146739887,0.27908938316967496,0.06103987418978265,3.3881518459366687e-6,3.2466268000029054e-5,FKBP1A,FKBP prolyl isomerase 1A [Source:HGNC Symbol;Acc:HGNC:3711],protein_coding
ENSG00000088833,562.0016987339176,0.4068356259270033,0.09308246636605635,5.853157433702459e-6,5.33588551340491e-5,NSFL1C,NSFL1 cofactor [Source:HGNC Symbol;Acc:HGNC:15912],protein_coding
ENSG00000088836,70.56822863944876,0.2301831840475004,0.24061295180796075,0.21475808331064064,0.400343449422019,SLC4A11,solute carrier family 4 member 11 [Source:HGNC Symbol;Acc:HGNC:16438],protein_coding
ENSG00000088854,115.62926132163443,-0.14153687603920506,0.2029133180276357,0.4004176705834904,0.6030788433971825,C20orf194,chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:17721],protein_coding
ENSG00000088876,43.08154486597348,0.08531424058178522,0.2478059167709742,0.6400292482685981,0.7970547355281439,ZNF343,zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017],protein_coding
ENSG00000088881,48.25787315669252,-0.08271028252958638,0.26555045450165093,0.6493732834507536,0.8029659989250267,EBF4,EBF family member 4 [Source:HGNC Symbol;Acc:HGNC:29278],protein_coding
ENSG00000088888,729.9364184420947,0.45251754721113036,0.08642986768716213,6.815444101777634e-8,8.657303788786961e-7,MAVS,mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233],protein_coding
ENSG00000088899,81.01040462220412,0.504115282694177,0.21308804931728703,0.0054046501545842555,0.022758759692043835,LZTS3,leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139],protein_coding
ENSG00000088930,1312.7261483931466,-0.007822568457602378,0.06809223906600953,0.9055559280380989,0.9551399918354198,XRN2,5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12836],protein_coding
ENSG00000088970,67.62980900654203,0.11467756499096192,0.2289917036478201,0.5214008947464883,0.7044595422163787,KIZ,kizuna centrosomal protein [Source:HGNC Symbol;Acc:HGNC:15865],protein_coding
ENSG00000088986,2352.613551281771,0.12153869705922485,0.05037147546433894,0.01472006996608284,0.05243278687802856,DYNLL1,dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476],protein_coding
ENSG00000088992,93.0102482850183,-0.20809391663439866,0.2152720633642447,0.23434845141689037,0.42440623285938556,TESC,tescalcin [Source:HGNC Symbol;Acc:HGNC:26065],protein_coding
ENSG00000089006,854.3354520961192,-0.5990833433247283,0.08890376080772458,4.289920425611676e-12,9.446429361268116e-11,SNX5,sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969],protein_coding
ENSG00000089009,16333.287079829446,-0.28535627681963616,0.03447838713973393,8.93967036322081e-17,3.0807787776391e-15,RPL6,ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362],protein_coding
ENSG00000089022,257.25487016535936,-0.5281467001549989,0.1289503590372532,1.3560599412593897e-5,1.1598576125295948e-4,MAPKAPK5,MAPK activated protein kinase 5 [Source:HGNC Symbol;Acc:HGNC:6889],protein_coding
ENSG00000089041,15.13678523160228,-0.018327770888047133,0.31234908622406754,0.9038302233379034,0.9539356434386306,P2RX7,purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537],protein_coding
ENSG00000089048,1659.2388142813809,0.24892267717029673,0.06821606396378133,1.9309963064064936e-4,0.0012565373932882221,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog [Source:HGNC Symbol;Acc:HGNC:15898],protein_coding
ENSG00000089050,141.60673118259515,0.39627597987411656,0.20151290879073655,0.020577199496615,0.06869495140377335,RBBP9,"RB binding protein 9, serine hydrolase [Source:HGNC Symbol;Acc:HGNC:9892]",protein_coding
ENSG00000089053,3156.531144562257,-0.031198904264615548,0.04317032633597697,0.4690679631603064,0.6638542316941073,ANAPC5,anaphase promoting complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:15713],protein_coding
ENSG00000089057,120.05739790147476,0.12314704886894276,0.17193672847433406,0.41553213166634534,0.6176123067122838,SLC23A2,solute carrier family 23 member 2 [Source:HGNC Symbol;Acc:HGNC:10973],protein_coding
ENSG00000089060,156.31378232821024,0.6534664102912814,0.17529965197161218,4.104333571308895e-5,3.1494561653029314e-4,SLC8B1,solute carrier family 8 member B1 [Source:HGNC Symbol;Acc:HGNC:26175],protein_coding
ENSG00000089063,440.50839552729207,0.6899196848135049,0.09137657123464982,9.613667520969769e-15,2.736334625876025e-13,TMEM230,transmembrane protein 230 [Source:HGNC Symbol;Acc:HGNC:15876],protein_coding
ENSG00000089094,480.58650629052136,-0.5066585862170618,0.11207799342787775,2.052996402921285e-6,2.0556713168013127e-5,KDM2B,lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610],protein_coding
ENSG00000089123,56.88513709066012,0.05933971803872213,0.23157333099232846,0.7393411822520775,0.8633042597595101,TASP1,taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859],protein_coding
ENSG00000089127,14.216083117088566,0.04381555840787459,0.3263752919435797,0.7613689914312979,0.8767794018192515,OAS1,2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086],protein_coding
ENSG00000089154,1934.2486086590206,0.1102192250797312,0.05925413034833837,0.05736742503527914,0.1530262621992781,GCN1,GCN1 activator of EIF2AK4 [Source:HGNC Symbol;Acc:HGNC:4199],protein_coding
ENSG00000089157,35144.285527539,0.12366389455560166,0.025076945593272167,7.865885342135024e-7,8.472225487639477e-6,RPLP0,ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371],protein_coding
ENSG00000089159,7048.296562078969,0.594447788305476,0.03670561170617701,1.2264009811497626e-59,2.327133713613809e-57,PXN,paxillin [Source:HGNC Symbol;Acc:HGNC:9718],protein_coding
ENSG00000089163,6.0105701537325915,0.09485268633923227,0.35869390127480993,0.38826339535864673,0.5913450157905785,SIRT4,sirtuin 4 [Source:HGNC Symbol;Acc:HGNC:14932],protein_coding
ENSG00000089177,110.58729532922696,-0.18882070303822465,0.19217127379093177,0.24566776648443106,0.437888620070243,KIF16B,kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869],protein_coding
ENSG00000089195,435.7580426587462,0.43250828700485466,0.11940313085766173,1.2420042795888806e-4,8.525951664707948e-4,TRMT6,tRNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:20900],protein_coding
ENSG00000089220,6906.046089361185,0.16620299213296644,0.03450904119416113,1.3965870944818674e-6,1.446465204999077e-5,PEBP1,phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630],protein_coding
ENSG00000089225,59.25193413033364,0.2968188603456917,0.2878522339967822,0.14161501538530996,0.3003213943879125,TBX5,T-box transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:11604],protein_coding
ENSG00000089234,215.86423060746884,0.12091634266460105,0.13617636683159448,0.3373302553439851,0.5406650069196157,BRAP,BRCA1 associated protein [Source:HGNC Symbol;Acc:HGNC:1099],protein_coding
ENSG00000089248,1231.5192708685483,0.316306789919478,0.05815824356279889,3.33906747954613e-8,4.424264410398622e-7,ERP29,endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799],protein_coding
ENSG00000089280,1701.5838009564084,-0.9154958559671359,0.05569604429314244,1.664795030847558e-61,3.198487453015871e-59,FUS,FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010],protein_coding
ENSG00000089289,669.6333308227547,0.4301776843727101,0.08930695629872544,6.612844736941626e-7,7.210886755895775e-6,IGBP1,immunoglobulin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5461],protein_coding
ENSG00000089327,911.5613374607805,0.17645928202682806,0.07969465634541531,0.0230299516062869,0.07507324627542517,FXYD5,FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029],protein_coding
ENSG00000089335,125.2245434784049,0.21481058996914462,0.187021029622486,0.18151294395081793,0.35840186160149773,ZNF302,zinc finger protein 302 [Source:HGNC Symbol;Acc:HGNC:13848],protein_coding
ENSG00000089351,437.5661110897044,0.15696164672806617,0.09889833049130907,0.09791894520163129,0.22896914464461784,GRAMD1A,GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305],protein_coding
ENSG00000089486,205.83696599089276,0.5567135828589858,0.15963709930449302,1.3702774176290792e-4,9.290323735756043e-4,CDIP1,cell death inducing p53 target 1 [Source:HGNC Symbol;Acc:HGNC:13234],protein_coding
ENSG00000089597,1126.9302915107085,0.05895020453238554,0.0730971751456586,0.4100930721968558,0.612965623443009,GANAB,glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138],protein_coding
ENSG00000089639,42.32740567467377,0.21293968292517215,0.29078970660337594,0.27348467680054983,0.46966027736586047,GMIP,GEM interacting protein [Source:HGNC Symbol;Acc:HGNC:24852],protein_coding
ENSG00000089685,750.5024458231834,-1.1135866701963693,0.09478561906004151,8.534916265031972e-33,6.796977357178312e-31,BIRC5,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593],protein_coding
ENSG00000089693,852.9840514982437,0.10328561574348644,0.06839505604547225,0.12409918109412377,0.27287616787077,MLF2,myeloid leukemia factor 2 [Source:HGNC Symbol;Acc:HGNC:7126],protein_coding
ENSG00000089723,16.19085623551497,0.02977127128619331,0.29572376382495624,0.8609658309706537,0.9310847402898065,OTUB2,"OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]",protein_coding
ENSG00000089737,858.1321622459824,-0.04315382797866766,0.09820009383229678,0.6459206434427027,0.8008809081531477,DDX24,DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266],protein_coding
ENSG00000089775,62.42966128308645,-0.21193350528509838,0.29656369888961975,0.2757417326315279,0.47227326743404563,ZBTB25,zinc finger and BTB domain containing 25 [Source:HGNC Symbol;Acc:HGNC:13112],protein_coding
ENSG00000089818,102.81858234454359,0.17993419558073923,0.20302386679469525,0.2874315472652205,0.48552839668825576,NECAP1,NECAP endocytosis associated 1 [Source:HGNC Symbol;Acc:HGNC:24539],protein_coding
ENSG00000089820,291.27960789817627,0.8051857922369817,0.1278373399693386,5.039677912329545e-11,9.892701087165403e-10,ARHGAP4,Rho GTPase activating protein 4 [Source:HGNC Symbol;Acc:HGNC:674],protein_coding
ENSG00000089847,4.628197720576741,0.1779698538027901,0.3969528447837902,0.15676750345605686,0.3226887006990215,ANKRD24,ankyrin repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:29424],protein_coding
ENSG00000089876,135.12784257270917,-0.05691026344394507,0.19403822670684204,0.7261199571386909,0.8555222979876693,DHX32,DEAH-box helicase 32 (putative) [Source:HGNC Symbol;Acc:HGNC:16717],protein_coding
ENSG00000089902,225.2138436831431,0.42106308798006103,0.15819460956084633,0.0032721104756549694,0.01484425561122104,RCOR1,REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441],protein_coding
ENSG00000089916,355.548945582341,-0.5647953178175702,0.1294588829772179,3.655912840071569e-6,3.477189378211635e-5,GPATCH2L,G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210],protein_coding
ENSG00000090006,471.7264581538456,0.24497020133766514,0.08836744317610547,0.00419794264742714,0.018351074656130586,LTBP4,latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717],protein_coding
ENSG00000090013,524.2279057664041,0.6537248853454243,0.09661644363183922,2.9104632153102996e-12,6.540032108087618e-11,BLVRB,biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063],protein_coding
