ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,description,gene_biotype
ENSG00000066557,70.5999794102989,0.09971588338098826,0.17769891185833372,0.5097432896314376,0.6525771396954663,LRRC40,leucine rich repeat containing 40 [Source:HGNC Symbol;Acc:HGNC:26004],protein_coding
ENSG00000066583,155.90894945315026,-0.40390048756666086,0.13914794064754651,0.0015294859110351418,0.006369612713524771,ISOC1,isochorismatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24254],protein_coding
ENSG00000066629,22.420660945238343,0.022193579639444582,0.2462939171397305,0.9048880899140953,0.9427742811033188,EML1,EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330],protein_coding
ENSG00000066651,120.42418860305874,0.6238741816444953,0.15821269305202945,1.76398539599897e-5,1.3212220324354047e-4,TRMT11,tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080],protein_coding
ENSG00000066654,319.41091540979676,-0.012738188720081861,0.10483198178362511,0.9141672337760026,0.9475505587736845,THUMPD1,THUMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23807],protein_coding
ENSG00000066697,581.6918125683358,-0.09689710188478957,0.06893571212379596,0.1580400590572887,0.27900391130771535,MSANTD3,Myb/SANT DNA binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23370],protein_coding
ENSG00000066735,31.04130569460125,-0.18481715780458416,0.2572862654792399,0.30562232179808047,0.455890114082066,KIF26A,kinesin family member 26A [Source:HGNC Symbol;Acc:HGNC:20226],protein_coding
ENSG00000066739,45.281754715300565,-1.8182497758219605,0.2900797874426487,2.97019957595621e-11,6.854508192484481e-10,ATG2B,autophagy related 2B [Source:HGNC Symbol;Acc:HGNC:20187],protein_coding
ENSG00000066777,210.96370490882495,-0.12412812603095802,0.11669400291374038,0.26522739987874,0.4099343114380229,ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:15772],protein_coding
ENSG00000066827,49.24528418894479,0.0496524475743697,0.19332305377924136,0.759711409023448,0.8464597911334995,ZFAT,zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899],protein_coding
ENSG00000066855,180.4749922074626,0.13360855456200507,0.1133198015894344,0.21025749615606135,0.34554374996258014,MTFR1,mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:HGNC:29510],protein_coding
ENSG00000066926,87.48356314112375,-0.09917820039034472,0.1790036998996146,0.5136340907380395,0.6554464349231212,FECH,ferrochelatase [Source:HGNC Symbol;Acc:HGNC:3647],protein_coding
ENSG00000066933,347.527528220603,0.022359227951014526,0.09709438399122809,0.8156565054543014,0.8852672868582344,MYO9A,myosin IXA [Source:HGNC Symbol;Acc:HGNC:7608],protein_coding
ENSG00000067057,1401.3320511483855,-0.9214212930287948,0.0580785675119982,2.4036775975361456e-57,2.0968080909173644e-54,PFKP,"phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]",protein_coding
ENSG00000067064,513.9958359633911,-0.1337816168990168,0.08138170367357117,0.08445109933712175,0.1728658157325942,IDI1,isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387],protein_coding
ENSG00000067066,335.2095638793979,0.5513770417707233,0.10471017062180382,3.6508623257008545e-8,4.946144375164537e-7,SP100,SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206],protein_coding
ENSG00000067082,787.8432290124588,0.4462889755671364,0.0804273070344712,1.6021618669418463e-8,2.3216265812773044e-7,KLF6,Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235],protein_coding
ENSG00000067113,52.43837733726894,-0.33633928561952664,0.22842508142878,0.06183988007837412,0.135177886873626,PLPP1,phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228],protein_coding
ENSG00000067141,266.0128006550862,0.15915405972353475,0.11468885009710401,0.138686966171111,0.2529322618364344,NEO1,neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754],protein_coding
ENSG00000067167,1094.001276903571,0.12545145274272076,0.06057620514205599,0.0351326575872052,0.08605593869872333,TRAM1,translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568],protein_coding
ENSG00000067177,45.80975711920385,0.6059655145018279,0.2806792449337673,0.005783173542094743,0.019398314739377007,PHKA1,phosphorylase kinase regulatory subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8925],protein_coding
ENSG00000067182,755.6313423220116,0.6334550592226917,0.0772536902655044,5.273573562582502e-17,2.482183815337843e-15,TNFRSF1A,TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916],protein_coding
ENSG00000067191,74.60218293765591,0.6995214524620122,0.23401916296950748,4.943601278170948e-4,0.0024336727887459314,CACNB1,calcium voltage-gated channel auxiliary subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:1401],protein_coding
ENSG00000067208,75.10332549098335,0.019064115969415905,0.33770470406976877,0.6345755552857888,0.7532130933340481,EVI5,ecotropic viral integration site 5 [Source:HGNC Symbol;Acc:HGNC:3501],protein_coding
ENSG00000067221,57.70437757308975,-0.23856681784184428,0.20348144410227864,0.15326532740943397,0.2723722408192915,STOML1,stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560],protein_coding
ENSG00000067225,9725.088604128277,0.14386659147754333,0.18302379044109135,0.34950546883025474,0.5021718523821108,PKM,pyruvate kinase M1/2 [Source:HGNC Symbol;Acc:HGNC:9021],protein_coding
ENSG00000067248,303.4276256835521,0.1742394417425194,0.10575389732384165,0.0881223603648166,0.17871684522219858,DHX29,DExH-box helicase 29 [Source:HGNC Symbol;Acc:HGNC:15815],protein_coding
ENSG00000067334,360.82316154347785,0.2306846708615058,0.09051495898199392,0.007591845835723349,0.024264607415837816,DNTTIP2,deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013],protein_coding
ENSG00000067365,31.80810122157136,0.22248531248044756,0.2598037270965803,0.22613858667575754,0.36472734002797197,METTL22,methyltransferase like 22 [Source:HGNC Symbol;Acc:HGNC:28368],protein_coding
ENSG00000067369,258.14458219205426,0.056650812642845154,0.10329997845783456,0.571460124453586,0.7034389208349174,TP53BP1,tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999],protein_coding
ENSG00000067445,138.15985147405743,0.5080883604144528,0.14915006862269997,1.976863051833737e-4,0.0011025549866064657,TRO,trophinin [Source:HGNC Symbol;Acc:HGNC:12326],protein_coding
ENSG00000067533,472.01045829288677,0.3082583874038987,0.08505818846831774,1.831293417410213e-4,0.0010310875372983063,RRP15,ribosomal RNA processing 15 homolog [Source:HGNC Symbol;Acc:HGNC:24255],protein_coding
ENSG00000067560,3756.4326477522986,0.17258463088532586,0.04326580087653183,6.17762787982218e-5,3.9450590926048425e-4,RHOA,ras homolog family member A [Source:HGNC Symbol;Acc:HGNC:667],protein_coding
ENSG00000067596,211.38705352709488,0.23560274344980908,0.11434582437509262,0.028128225215960246,0.07159265258720868,DHX8,DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749],protein_coding
ENSG00000067606,68.64193386618416,-1.179474976386248,0.239528914883265,7.979926504361229e-8,1.0137605661122978e-6,PRKCZ,protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412],protein_coding
ENSG00000067704,660.9703998253946,-0.20772087488754704,0.07538235483532206,0.004605493592135145,0.016074565555989552,IARS2,"isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]",protein_coding
ENSG00000067715,113.46528427060734,0.6369392774053726,0.17539052112360387,5.333736430211642e-5,3.482631795874219e-4,SYT1,synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509],protein_coding
ENSG00000067798,60.046086718826366,-0.19516096571702932,0.20034350257366546,0.23248867890552458,0.3724160332658082,NAV3,neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998],protein_coding
ENSG00000067829,282.8081911165516,0.132574828102857,0.10360519082788251,0.17682899498202292,0.3033705781224295,IDH3G,isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:5386],protein_coding
ENSG00000067836,44.830027447088355,0.11052892274496574,0.23290133093071294,0.5229869460763946,0.6631089330823279,ROGDI,rogdi atypical leucine zipper [Source:HGNC Symbol;Acc:HGNC:29478],protein_coding
ENSG00000067900,481.4243789842517,0.33585581683120563,0.08834698980206306,7.79493580677093e-5,4.8732314874150794e-4,ROCK1,Rho associated coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251],protein_coding
ENSG00000067955,176.73358801157852,-0.08238077460456075,0.1230998387763614,0.4580601059162506,0.6067296792587968,CBFB,core-binding factor subunit beta [Source:HGNC Symbol;Acc:HGNC:1539],protein_coding
ENSG00000067992,51.45647711061443,-0.06395521315585957,0.20257673099787224,0.6942419793041597,0.7995411607784361,PDK3,pyruvate dehydrogenase kinase 3 [Source:HGNC Symbol;Acc:HGNC:8811],protein_coding
ENSG00000068001,222.3846557062649,-0.5521091541918266,0.1180214667792241,7.903899394720668e-7,8.208136792057138e-6,HYAL2,hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:5321],protein_coding
ENSG00000068024,16.21341866629354,-3.4921049659182337,1.380960620655055,5.454557213288167e-4,0.002652280978665019,HDAC4,histone deacetylase 4 [Source:HGNC Symbol;Acc:HGNC:14063],protein_coding
ENSG00000068028,118.90032944487763,0.04688343598384252,0.1389393407797846,0.7129051654106225,0.8128584950677934,RASSF1,Ras association domain family member 1 [Source:HGNC Symbol;Acc:HGNC:9882],protein_coding
ENSG00000068078,43.17195438726074,-0.002492437120684414,0.20393929353756626,0.9964745422809658,0.997877331000144,FGFR3,fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690],protein_coding
ENSG00000068079,46.184843527081604,-0.6231689261359847,0.2582152321976531,0.0030325420428661135,0.011376379768034144,IFI35,interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399],protein_coding
ENSG00000068097,129.74315447425556,-0.1846915318118154,0.14144602882246518,0.1487564107377319,0.26634700320404536,HEATR6,HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076],protein_coding
ENSG00000068120,287.6254788821998,-0.8245638005682736,0.11774375342052742,3.746440397786666e-13,1.1141402864781483e-11,COASY,Coenzyme A synthase [Source:HGNC Symbol;Acc:HGNC:29932],protein_coding
ENSG00000068137,169.67794892391586,-0.18856907248957502,0.1372439237784202,0.13319183705079973,0.24591719878788126,PLEKHH3,"pleckstrin homology, MyTH4 and FERM domain containing H3 [Source:HGNC Symbol;Acc:HGNC:26105]",protein_coding
ENSG00000068305,187.36637256409486,0.029185234349533712,0.13371046267397826,0.8098453065778375,0.8814528228723176,MEF2A,myocyte enhancer factor 2A [Source:HGNC Symbol;Acc:HGNC:6993],protein_coding
ENSG00000068308,353.35919374629185,0.6055367658376196,0.10291530617353202,9.044119928659261e-10,1.6255811712432202e-08,OTUD5,OTU deubiquitinase 5 [Source:HGNC Symbol;Acc:HGNC:25402],protein_coding
ENSG00000068323,220.74555567229197,0.2510677229669549,0.12117724451474152,0.026100707602811704,0.06757573387075409,TFE3,transcription factor binding to IGHM enhancer 3 [Source:HGNC Symbol;Acc:HGNC:11752],protein_coding
ENSG00000068354,69.12600985429829,0.35727872129371746,0.2105676999033002,0.038764760304994296,0.09291754691167803,TBC1D25,TBC1 domain family member 25 [Source:HGNC Symbol;Acc:HGNC:8092],protein_coding
ENSG00000068366,195.7515763753963,0.17700543880506417,0.113943465960327,0.0983553108671944,0.19526312284892106,ACSL4,acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571],protein_coding
ENSG00000068383,108.53973941644328,-1.284426710426049,0.18152042380367397,1.213177438687334e-13,3.743968581420699e-12,INPP5A,inositol polyphosphate-5-phosphatase A [Source:HGNC Symbol;Acc:HGNC:6076],protein_coding
ENSG00000068394,152.27435261450194,-0.22435817091738894,0.1304207625163751,0.0617157256506633,0.13501927272010186,GPKOW,G-patch domain and KOW motifs [Source:HGNC Symbol;Acc:HGNC:30677],protein_coding
ENSG00000068400,129.16495301030287,0.09726294748900352,0.33742188921976524,0.38227162296587314,0.5341760130829186,GRIPAP1,GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18706],protein_coding
ENSG00000068438,118.89461809787669,0.1775621952624664,0.13424578287604524,0.14802459789900205,0.26540173520258176,FTSJ1,FtsJ RNA 2'-O-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13254],protein_coding
ENSG00000068489,918.1259414357355,-0.26316775241312,0.06259058896834994,2.0902239675734298e-5,1.5391435349295626e-4,PRR11,proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619],protein_coding
ENSG00000068615,16.70382753036306,-0.3604521157899738,0.36047825437442893,0.08597009029456469,0.17527135441086378,REEP1,receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786],protein_coding
ENSG00000068650,83.38808882690101,-1.0401099045493802,0.2179563996738579,1.8582797223856423e-7,2.1807704186023433e-6,ATP11A,ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552],protein_coding
ENSG00000068654,237.43529760699462,0.11982705500627072,0.1127963921652762,0.24940693178839718,0.3918225120003815,POLR1A,RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:17264],protein_coding
ENSG00000068697,872.2467122616841,0.23357696533441835,0.06374079136163165,1.8787203675212416e-4,0.0010541619214843674,LAPTM4A,lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924],protein_coding
ENSG00000068724,70.7027231609083,-0.053086287390788585,0.18896079685021666,0.739794916095905,0.8333403303519178,TTC7A,tetratricopeptide repeat domain 7A [Source:HGNC Symbol;Acc:HGNC:19750],protein_coding
ENSG00000068745,462.05509069714736,-0.3853251613785679,0.0895831980840496,8.526830502175024e-6,6.947296209275231e-5,IP6K2,inositol hexakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:17313],protein_coding
ENSG00000068784,42.956009633850165,-0.6837711854249959,0.25722371723800674,0.0012607021964282069,0.0054317709055854745,SRBD1,S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521],protein_coding
ENSG00000068796,395.04185564792374,-0.1230383419379109,0.08864337820223964,0.1516562515450435,0.26995266650345456,KIF2A,kinesin family member 2A [Source:HGNC Symbol;Acc:HGNC:6318],protein_coding
ENSG00000068878,281.9322326641836,0.3677934942857894,0.1098348648557896,4.035421908925352e-4,0.002054610726781643,PSME4,proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635],protein_coding
ENSG00000068885,83.72272536453347,-0.20253200165536522,0.18012027378170184,0.18602883300043446,0.3151051494900563,IFT80,intraflagellar transport 80 [Source:HGNC Symbol;Acc:HGNC:29262],protein_coding
ENSG00000068903,258.77035485439217,0.3907776619015051,0.11906031192320272,4.701174646270217e-4,0.0023345301801307697,SIRT2,sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886],protein_coding
ENSG00000068971,18.600369025784413,0.10778792015949738,0.2861597582759468,0.5185960547860036,0.6593304874538337,PPP2R5B,protein phosphatase 2 regulatory subunit B'beta [Source:HGNC Symbol;Acc:HGNC:9310],protein_coding
ENSG00000069011,546.9948603653456,0.05065008182329722,0.0778021946632934,0.5060367518188067,0.6496115861423609,PITX1,paired like homeodomain 1 [Source:HGNC Symbol;Acc:HGNC:9004],protein_coding
ENSG00000069020,170.28510543959936,0.3074794573441418,0.14446547924924474,0.01912766390223437,0.05245975312528542,MAST4,microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037],protein_coding
ENSG00000069248,208.26326139624223,-0.01623393876790338,0.111165449717093,0.8760907999209663,0.9254579895830988,NUP133,nucleoporin 133 [Source:HGNC Symbol;Acc:HGNC:18016],protein_coding
ENSG00000069275,6243.680839405311,0.5625094337644281,0.04765946518981099,1.7626145882473154e-32,3.075174918295483e-30,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923],protein_coding
ENSG00000069329,830.1409849762754,0.328210180045462,0.06525377297756783,2.844926072202959e-7,3.2267940771765434e-6,VPS35,VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487],protein_coding
ENSG00000069345,295.24400488278815,0.24091277574727477,0.1079227829761157,0.01931850749912036,0.052908470884416824,DNAJA2,DnaJ heat shock protein family (Hsp40) member A2 [Source:HGNC Symbol;Acc:HGNC:14884],protein_coding
ENSG00000069399,130.5432849459945,0.1535481659835105,0.16804387563803994,0.30082238673520506,0.4506309021671618,BCL3,BCL3 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:998],protein_coding
ENSG00000069424,57.24192777600877,-1.635139698595601,0.312967653629577,1.512724312692237e-8,2.1993330701753246e-7,KCNAB2,potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229],protein_coding
ENSG00000069482,73.87926182587564,0.6631917822878614,0.1856003574286031,6.980824061835261e-5,4.423442268722247e-4,GAL,galanin and GMAP prepropeptide [Source:HGNC Symbol;Acc:HGNC:4114],protein_coding
ENSG00000069493,50.79692670463928,-0.2422862436680406,0.24066879702025415,0.17887033666274943,0.30591012354359903,CLEC2D,C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351],protein_coding
ENSG00000069509,77.5321307128403,-0.3012152493586059,0.1878210229377818,0.05797159701296519,0.1284168523640849,FUNDC1,FUN14 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28746],protein_coding
ENSG00000069667,58.63008806366429,0.07534822703591916,0.19550738513627902,0.6410800014190166,0.75831430983481,RORA,RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258],protein_coding
ENSG00000069702,27.670129390072606,0.347901651432584,0.312805371010782,0.09117624591381948,0.18391262182554768,TGFBR3,transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774],protein_coding
ENSG00000069849,1011.2277865015079,0.12662668607464958,0.062087450537294905,0.03791469738251836,0.09141584950253413,ATP1B3,ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806],protein_coding
ENSG00000069869,329.9929282990907,0.2419978861432312,0.09217588083680328,0.006237744732184491,0.020679222148627833,NEDD4,NEDD4 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727],protein_coding
ENSG00000069943,84.19547696117131,-0.11279624746758124,0.15976472235559958,0.4166521158973176,0.5679055142204584,PIGB,phosphatidylinositol glycan anchor biosynthesis class B [Source:HGNC Symbol;Acc:HGNC:8959],protein_coding
ENSG00000069956,176.92596013899208,0.48617412674747856,0.3319091360840916,0.03180258014057203,0.07927924578765194,MAPK6,mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:HGNC:6879],protein_coding
ENSG00000069966,147.84039876131862,0.06303772339221102,0.12443124532127402,0.5864959429938232,0.7158193651780783,GNB5,G protein subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:4401],protein_coding
ENSG00000069974,104.52644801707454,-0.37051053578161,0.16476864559290938,0.011260929777632891,0.03372866458842123,RAB27A,"RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]",protein_coding
ENSG00000069998,268.9300060616209,0.4201040569391167,0.12060018617663396,2.0356496254021313e-4,0.0011286642096774106,HDHD5,haloacid dehalogenase like hydrolase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:1843],protein_coding
ENSG00000070010,328.20433079372435,0.01151176131058185,0.09546754002428201,0.9250453133657479,0.953979666659278,UFD1,ubiquitin recognition factor in ER associated degradation 1 [Source:HGNC Symbol;Acc:HGNC:12520],protein_coding
ENSG00000070018,208.06536260704056,0.03653317887026492,0.11627234775295177,0.7382211025727117,0.8317223288413925,LRP6,LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698],protein_coding
ENSG00000070047,271.80009116803916,0.06434629048246697,0.10883222646729912,0.5138762089687673,0.6556230688724961,PHRF1,PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351],protein_coding
ENSG00000070061,189.59678692712703,0.2646433017733348,0.1264387571957491,0.023726333652942806,0.06264307422291296,ELP1,elongator complex protein 1 [Source:HGNC Symbol;Acc:HGNC:5959],protein_coding
ENSG00000070081,258.36993807132626,-0.4407300655543657,0.10895148372770234,2.2235518191527756e-5,1.6163986418674483e-4,NUCB2,nucleobindin 2 [Source:HGNC Symbol;Acc:HGNC:8044],protein_coding
ENSG00000070087,569.2479893196625,-0.8243868014582607,0.07953192241125305,5.313555265903668e-26,5.34829774264227e-24,PFN2,profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882],protein_coding
ENSG00000070159,107.25275604827344,-0.45457657532137574,0.1773505228322052,0.0034939935743395372,0.012842389303436192,PTPN3,protein tyrosine phosphatase non-receptor type 3 [Source:HGNC Symbol;Acc:HGNC:9655],protein_coding
ENSG00000070214,245.32488003472147,-0.5140025179838732,0.11432616903116044,1.856366671047116e-6,1.7746976700531923e-5,SLC44A1,solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798],protein_coding
ENSG00000070269,103.4606527120282,0.012506963832209245,0.15911420609484703,0.9334337944680593,0.9594562861271604,TMEM260,transmembrane protein 260 [Source:HGNC Symbol;Acc:HGNC:20185],protein_coding
ENSG00000070366,105.68922919895272,-0.12015965205596776,0.14521679429993548,0.35599283789173286,0.5082560047805046,SMG6,SMG6 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:17809],protein_coding
ENSG00000070367,521.6378420069695,-0.14374693332264257,0.08421574776075748,0.07773394542835943,0.16205718043151338,EXOC5,exocyst complex component 5 [Source:HGNC Symbol;Acc:HGNC:10696],protein_coding
ENSG00000070371,18.875812542324166,-0.9952001831163162,0.5378108390536361,0.004375147725308563,0.01542263146165478,CLTCL1,clathrin heavy chain like 1 [Source:HGNC Symbol;Acc:HGNC:2093],protein_coding
ENSG00000070404,35.68898980687341,-0.6817900816806329,0.3402610501799151,0.006733425946859086,0.022021214325081518,FSTL3,follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973],protein_coding
ENSG00000070413,147.91719027607823,-1.2567457196596368,0.17890020896581543,2.1197423955066048e-13,6.40573423676765e-12,DGCR2,DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845],protein_coding
ENSG00000070423,393.2489813319568,-0.05259518021697714,0.0998789860301025,0.5819665637716505,0.7120179978449785,RNF126,ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151],protein_coding
ENSG00000070444,82.16730633832778,0.17121307787939957,0.18049754161340306,0.2635464516825327,0.4082566636499688,MNT,MAX network transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:7188],protein_coding
ENSG00000070476,78.09596474331445,-2.8072140451226413,0.24180905515446227,3.7774093940409134e-32,6.419143106626668e-30,ZXDC,ZXD family zinc finger C [Source:HGNC Symbol;Acc:HGNC:28160],protein_coding
ENSG00000070495,231.05228530832878,0.3967454264374618,0.11278826615804477,1.8829156106803864e-4,0.0010560630418239546,JMJD6,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase [Source:HGNC Symbol;Acc:HGNC:19355]",protein_coding
ENSG00000070501,231.2106451243153,0.09202709606124507,0.11596325922719125,0.4139426818759297,0.5655084560812842,POLB,DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174],protein_coding
ENSG00000070540,48.57816817883954,-0.027803119698730023,0.20394219061973806,0.8614568915213818,0.9151953744534127,WIPI1,"WD repeat domain, phosphoinositide interacting 1 [Source:HGNC Symbol;Acc:HGNC:25471]",protein_coding
ENSG00000070610,89.67842844599174,0.22071463208411127,0.17230124840154284,0.13889588221237534,0.25311029186477696,GBA2,glucosylceramidase beta 2 [Source:HGNC Symbol;Acc:HGNC:18986],protein_coding
ENSG00000070614,155.54155979364037,-0.07047111961397103,0.13801509156699818,0.5761835752918409,0.7070326276539124,NDST1,N-deacetylase and N-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:7680],protein_coding
ENSG00000070669,9.068440476926135,0.7410121372367634,0.7826896682157783,0.019657891776951677,0.05365530118928091,ASNS,asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753],protein_coding
ENSG00000070718,179.23777931687812,0.2533060596762999,0.12520563820677288,0.029368553755778813,0.07428716912707631,AP3M2,adaptor related protein complex 3 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:570],protein_coding
ENSG00000070756,16069.84819424472,0.2641288598304864,0.04699953074259216,1.3735358211769816e-8,2.0103709418457274e-7,PABPC1,poly(A) binding protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:8554],protein_coding
ENSG00000070759,25.731567376880292,0.06132575416537416,0.24000572725249977,0.7205917670423602,0.8186674724515064,TESK2,testis associated actin remodelling kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732],protein_coding
ENSG00000070761,244.3177817884856,0.14607392501468058,0.11104286771416896,0.15671555913060298,0.27699893167958123,CFAP20,cilia and flagella associated protein 20 [Source:HGNC Symbol;Acc:HGNC:29523],protein_coding
ENSG00000070770,411.1482384790659,0.017130613481860922,0.08208787818743815,0.8241384555287459,0.8914484327183302,CSNK2A2,casein kinase 2 alpha 2 [Source:HGNC Symbol;Acc:HGNC:2459],protein_coding
ENSG00000070778,24.85189397577251,0.06881269825655527,0.2544062326231926,0.6871126502777489,0.7945973512049797,PTPN21,protein tyrosine phosphatase non-receptor type 21 [Source:HGNC Symbol;Acc:HGNC:9651],protein_coding
ENSG00000070785,133.0496904487861,0.2547845778028328,0.1450415838717685,0.05364899977619071,0.12059734789064688,EIF2B3,eukaryotic translation initiation factor 2B subunit gamma [Source:HGNC Symbol;Acc:HGNC:3259],protein_coding
ENSG00000070814,1613.6991638204463,0.1805168680198195,0.05779610817986393,0.0015137646390647617,0.006310165754113541,TCOF1,treacle ribosome biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:11654],protein_coding
ENSG00000070831,1605.4045918474746,0.14778580828903987,0.058332025263411816,0.008868556098994475,0.02757790463515369,CDC42,cell division cycle 42 [Source:HGNC Symbol;Acc:HGNC:1736],protein_coding
ENSG00000070882,431.31466887620604,0.1046813564377795,0.08857627055755633,0.2219444844523451,0.35929031041184406,OSBPL3,oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370],protein_coding
ENSG00000070950,157.781087000738,0.060391125703981655,0.12487607408062458,0.598084603179514,0.7250488506192942,RAD18,RAD18 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:18278],protein_coding
ENSG00000070961,405.31197124284523,-0.2567540279718143,0.09282853363247012,0.0038969987602488388,0.013997317808909155,ATP2B1,ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814],protein_coding
ENSG00000071051,133.35621866440385,0.1409813493145582,0.14739921996314506,0.2892413640832787,0.437945296115448,NCK2,NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665],protein_coding
ENSG00000071054,1717.2805559795224,0.21000441683817275,0.05872193039536679,2.6784264650305304e-4,0.0014381292693854942,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866],protein_coding
ENSG00000071073,15.64061029241057,-0.10578747153043182,0.27120685805090955,0.5330435252852286,0.6718261084015009,MGAT4A,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:HGNC Symbol;Acc:HGNC:7047]",protein_coding
