Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Regulatable_sites,Reactome Gene Sets,6,R-HSA-72766,Translation,,-4.7,2,4.7,5157,139,663,36,5.4,0.88,1974|1981|3646|6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6727|7453|8565|8661|8667|8669|9045|9349|9521|23521|25873|26986|27068|51373|57505|84545|118487|122704|123263,EIF4A2|EIF4G1|EIF3E|RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|SRP14|WARS1|YARS1|EIF3A|EIF3H|EIF3J|RPL14|RPL23|EEF1E1|RPL13A|RPL36|PABPC1|PPA2|MRPS17|AARS2|MRPL43|CHCHD1|MRPL52|MTFMT,-1.8
Regulatable_sites,Reactome Gene Sets,6,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,,-4.7,2.7,4.9,5157,54,663,19,2.9,0.65,6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6727|9045|9349|23521|25873,RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|SRP14|RPL14|RPL23|RPL13A|RPL36,-1.8
Regulatable_sites,Reactome Gene Sets,6,R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,,-4.6,3.9,5.2,5157,22,663,11,1.7,0.5,1981|3184|5683|5690|5693|5713|5714|5715|5717|10197|26986,EIF4G1|HNRNPD|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PABPC1,-1.7
Regulatable_sites,KEGG Pathway,24,hsa05171,Coronavirus disease - COVID-19,,-4.5,2.4,4.7,5157,74,663,23,3.5,0.71,3572|5610|6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|6885|9045|9349|23521|25873|57506|340061,IL6ST|EIF2AK2|RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|MAP3K7|RPL14|RPL23|RPL13A|RPL36|MAVS|STING1,-1.7
Regulatable_sites,GO Biological Processes,19,GO:0071826,protein-RNA complex organization,19_GO:0009987 cellular process,-4.4,2.1,4.5,5157,106,663,29,4.4,0.79,1939|3320|3646|6223|6629|6635|6636|7415|7520|8575|8661|8667|8669|8996|9169|10181|10658|11168|23020|26523|27161|51154|51631|51747|55692|56342|57461|79752|388524,EIF2D|HSP90AA1|EIF3E|RPS19|SNRPB2|SNRPE|SNRPF|VCP|XRCC5|PRKRA|EIF3A|EIF3H|EIF3J|NOL3|SCAF11|RBM5|CELF1|PSIP1|SNRNP200|AGO1|AGO2|MRTO4|LUC7L2|LUC7L3|LUC7L|PPAN|ISY1|ZFAND1|RPSA2,-1.5
Regulatable_sites,Reactome Gene Sets,6,R-HSA-72649,Translation initiation complex formation,,-4.3,3.5,4.9,5157,27,663,12,1.8,0.52,1974|1981|3646|6188|6191|6223|6228|6235|8661|8667|8669|26986,EIF4A2|EIF4G1|EIF3E|RPS3|RPS4X|RPS19|RPS23|RPS29|EIF3A|EIF3H|EIF3J|PABPC1,-1.5
Regulatable_sites,GeDiPNet,37,GDP00481,Aortic Coarctation,,-4.3,3.5,4.9,5157,27,663,12,1.8,0.52,699|1717|3845|4089|4893|5500|5781|5906|6223|7026|9702|9968,BUB1|DHCR7|KRAS|SMAD4|NRAS|PPP1CB|PTPN11|RAP1A|RPS19|NR2F2|CEP57|MED12,-1.5
Regulatable_sites,Reactome Gene Sets,6,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",,-4.3,3.5,4.9,5157,27,663,12,1.8,0.52,1974|1981|3646|6188|6191|6223|6228|6235|8661|8667|8669|26986,EIF4A2|EIF4G1|EIF3E|RPS3|RPS4X|RPS19|RPS23|RPS29|EIF3A|EIF3H|EIF3J|PABPC1,-1.5
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9711097,Cellular response to starvation,,-4.2,2.4,4.6,5157,67,663,21,3.2,0.68,6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|8131|9045|9349|9550|10985|23521|25873,RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|NPRL3|RPL14|RPL23|ATP6V1G1|GCN1|RPL13A|RPL36,-1.5
Regulatable_sites,GO Biological Processes,19,GO:2001234,negative regulation of apoptotic signaling pathway,19_GO:0048519 negative regulation of biological process,-4.2,2.2,4.5,5157,87,663,25,3.8,0.74,637|648|1495|1654|2730|3383|3552|4170|4193|5478|8531|8725|8996|10105|10197|10399|23411|27166|55023|55031|55829|57805|65018|79886|80196,BID|BMI1|CTNNA1|DDX3X|GCLM|ICAM1|IL1A|MCL1|MDM2|PPIA|YBX3|URI1|NOL3|PPIF|PSME3|RACK1|SIRT1|PRELID1|PHIP|USP47|SELENOS|CCAR2|PINK1|CAAP1|RNF34,-1.4
Regulatable_sites,GO Biological Processes,19,GO:0022613,ribonucleoprotein complex biogenesis,19_GO:0009987 cellular process,-4.2,1.7,4.2,5157,228,663,50,7.5,1,1654|1939|2752|3320|3646|6155|6165|6191|6223|6228|6629|6635|6636|7520|8575|8661|8667|8669|8996|9045|9169|9188|10181|10436|10658|10885|11137|11168|22984|23020|26156|26523|27161|51077|51154|51406|51631|51747|54606|54913|55692|55720|56342|57109|57461|57647|65083|83939|388524|401466,DDX3X|EIF2D|GLUL|HSP90AA1|EIF3E|RPL27|RPL35A|RPS4X|RPS19|RPS23|SNRPB2|SNRPE|SNRPF|XRCC5|PRKRA|EIF3A|EIF3H|EIF3J|NOL3|RPL14|SCAF11|DDX21|RBM5|EMG1|CELF1|WDR3|PWP1|PSIP1|PDCD11|SNRNP200|RSL1D1|AGO1|AGO2|FCF1|MRTO4|NOL7|LUC7L2|LUC7L3|DDX56|RPP25|LUC7L|TSR1|PPAN|REXO4|ISY1|DHX37|NOL6|EIF2A|RPSA2|RBIS,-1.4
Regulatable_sites,GO Biological Processes,19,GO:2001242,regulation of intrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-4.1,2.3,4.4,5157,73,663,22,3.3,0.7,142|637|1654|1687|4170|4193|5478|6188|6421|6477|8531|8575|8725|8996|10105|10399|10955|23411|55031|55829|57805|65018,PARP1|BID|DDX3X|GSDME|MCL1|MDM2|PPIA|RPS3|SFPQ|SIAH1|YBX3|PRKRA|URI1|NOL3|PPIF|RACK1|SERINC3|SIRT1|USP47|SELENOS|CCAR2|PINK1,-1.4
Regulatable_sites,GeDiPNet,37,GDP05999,Prostatic Neoplasms,,-4.1,1.7,4.1,5157,218,663,48,7.2,1,142|463|567|1063|1105|1107|1316|2012|2115|2923|3383|3572|3845|4193|4311|4782|5144|5520|5610|5817|5887|6223|6836|6885|7415|7430|8314|8661|8667|8754|9516|9611|9968|10645|10945|10948|10955|23197|23248|23411|26054|30008|51322|51341|55256|55312|55829|116113,PARP1|ZFHX3|B2M|CENPF|CHD1|CHD3|KLF6|EMP1|ETV1|PDIA3|ICAM1|IL6ST|KRAS|MDM2|MME|NFIC|PDE4D|PPP2R2A|EIF2AK2|PVR|RAD23B|RPS19|SURF4|MAP3K7|VCP|EZR|BAP1|EIF3A|EIF3H|ADAM9|LITAF|NCOR1|MED12|CAMKK2|KDELR1|STARD3|SERINC3|FAF2|RPRD2|SIRT1|SENP6|EFEMP2|WAC|ZBTB7A|ADI1|RFK|SELENOS|FOXP4,-1.3
Regulatable_sites,GO Biological Processes,19,GO:1903311,regulation of mRNA metabolic process,19_GO:0008152 metabolic process,-4,1.9,4.2,5157,143,663,35,5.3,0.87,677|1153|3178|3183|3184|5725|5935|5978|6428|6434|6651|7072|7812|8531|8570|9125|9704|9939|9967|10179|10181|10644|10656|10658|10914|23367|26135|26986|27161|29896|51341|55571|56829|58517|253943,ZFP36L1|CIRBP|HNRNPA1|HNRNPC|HNRNPD|PTBP1|RBM3|REST|SRSF3|TRA2B|SON|TIA1|CSDE1|YBX3|KHSRP|CNOT9|DHX34|RBM8A|THRAP3|RBM7|RBM5|IGF2BP2|KHDRBS3|CELF1|PAPOLA|LARP1|SERBP1|PABPC1|AGO2|TRA2A|ZBTB7A|CNOT11|ZC3HAV1|RBM25|YTHDF3,-1.3
Regulatable_sites,GO Biological Processes,19,GO:0022618,protein-RNA complex assembly,19_GO:0009987 cellular process,-4,2.1,4.3,5157,100,663,27,4.1,0.77,1939|3320|3646|6223|6629|6635|6636|7520|8575|8661|8667|8669|8996|9169|10181|10658|11168|23020|26523|27161|51154|51631|51747|55692|56342|57461|388524,EIF2D|HSP90AA1|EIF3E|RPS19|SNRPB2|SNRPE|SNRPF|XRCC5|PRKRA|EIF3A|EIF3H|EIF3J|NOL3|SCAF11|RBM5|CELF1|PSIP1|SNRNP200|AGO1|AGO2|MRTO4|LUC7L2|LUC7L3|LUC7L|PPAN|ISY1|RPSA2,-1.3
Regulatable_sites,KEGG Pathway,24,hsa05022,Pathways of neurodegeneration - multiple diseases,,-4,1.9,4.2,5157,144,663,35,5.3,0.87,355|488|518|637|824|1345|2776|3309|3552|3710|3845|4218|4700|4711|4731|4893|5481|5534|5683|5690|5693|5713|5714|5715|5717|5861|7381|7415|8323|10105|10975|26100|65018|84790|203068,FAS|ATP2A2|ATP5MC3|BID|CAPN2|COX6C|GNAQ|HSPA5|IL1A|ITPR3|KRAS|RAB8A|NDUFA6|NDUFB5|NDUFV3|NRAS|PPID|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RAB1A|UQCRB|VCP|FZD6|PPIF|UQCR11|WIPI2|PINK1|TUBA1C|TUBB,-1.2
Regulatable_sites,GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0008152 metabolic process,-3.9,1.6,4,5157,306,663,62,9.4,1.1,677|3178|3183|3185|3646|4670|5094|5725|6421|6428|6434|6629|6635|6636|6651|6720|7072|7812|8570|8996|9125|9169|9652|9704|9939|9967|10114|10181|10656|10658|10767|10914|11168|22913|22944|23020|23248|23658|25962|26523|26986|29101|29896|51154|51319|51503|51631|51747|51759|55571|55692|57461|57805|58517|64062|80153|80746|85437|116461|140890|153527|220988,ZFP36L1|HNRNPA1|HNRNPC|HNRNPF|EIF3E|HNRNPM|PCBP2|PTBP1|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|SON|SREBF1|TIA1|CSDE1|KHSRP|NOL3|CNOT9|SCAF11|SKIC3|DHX34|RBM8A|THRAP3|HIPK3|RBM5|KHDRBS3|CELF1|HBS1L|PAPOLA|PSIP1|RALY|KIN|SNRNP200|RPRD2|LSM5|VIRMA|AGO1|PABPC1|SSU72|TRA2A|MRTO4|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|CNOT11|LUC7L|ISY1|CCAR2|RBM25|RBM26|EDC3|TSEN2|ZCRB1|TSEN15|SREK1|ZMAT2|HNRNPA3,-1.2
Regulatable_sites,Reactome Gene Sets,6,R-HSA-72172,mRNA Splicing,,-3.9,2,4.2,5157,117,663,30,4.5,0.81,2962|3178|3183|3184|3185|4670|5094|5432|5441|5725|6428|6434|6629|6635|6636|9939|10179|10181|22826|23020|23658|51503|51747|51759|55749|57461|58517|85437|153527|220988,GTF2F1|HNRNPA1|HNRNPC|HNRNPD|HNRNPF|HNRNPM|PCBP2|POLR2C|POLR2L|PTBP1|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|RBM8A|RBM7|RBM5|DNAJC8|SNRNP200|LSM5|CWC15|LUC7L3|C9orf78|CCAR1|ISY1|RBM25|ZCRB1|ZMAT2|HNRNPA3,-1.2
Regulatable_sites,Reactome Gene Sets,6,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,,-3.9,2.8,4.4,5157,42,663,15,2.3,0.58,677|1981|3184|5683|5690|5693|5713|5714|5715|5717|7529|7534|8570|10197|26986,ZFP36L1|EIF4G1|HNRNPD|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|YWHAB|YWHAZ|KHSRP|PSME3|PABPC1,-1.2
Regulatable_sites,GO Biological Processes,19,GO:0000375,"RNA splicing, via transesterification reactions",19_GO:0008152 metabolic process,-3.9,1.9,4.1,5157,129,663,32,4.8,0.83,3178|3183|3185|4670|6421|6428|6434|6629|6635|6636|8570|8996|9169|9939|10181|10658|11168|22913|23020|23658|26986|29896|51319|51503|51631|51747|51759|55692|57461|85437|153527|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|KHSRP|NOL3|SCAF11|RBM8A|RBM5|CELF1|PSIP1|RALY|SNRNP200|LSM5|PABPC1|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|ZCRB1|ZMAT2|HNRNPA3,-1.2
Regulatable_sites,KEGG Pathway,24,hsa03010,Ribosome,,-3.9,2.4,4.3,5157,61,663,19,2.9,0.65,6146|6155|6156|6158|6159|6161|6165|6167|6168|6188|6191|6223|6228|6235|9045|9349|23521|25873|51373,RPL22|RPL27|RPL30|RPL28|RPL29|RPL32|RPL35A|RPL37|RPL37A|RPS3|RPS4X|RPS19|RPS23|RPS29|RPL14|RPL23|RPL13A|RPL36|MRPS17,-1.2
Regulatable_sites,GO Biological Processes,19,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-3.8,3,4.4,5157,34,663,13,2,0.54,3178|5725|5978|6434|7072|9939|9967|10179|10181|10656|10658|51341|58517,HNRNPA1|PTBP1|REST|TRA2B|TIA1|RBM8A|THRAP3|RBM7|RBM5|KHDRBS3|CELF1|ZBTB7A|RBM25,-1.1
Regulatable_sites,Reactome Gene Sets,6,R-HSA-72163,mRNA Splicing - Major Pathway,,-3.8,2,4.1,5157,114,663,29,4.4,0.79,2962|3178|3183|3184|3185|4670|5094|5432|5441|5725|6428|6434|6629|6635|6636|9939|10179|10181|22826|23020|23658|51503|51747|51759|55749|57461|58517|153527|220988,GTF2F1|HNRNPA1|HNRNPC|HNRNPD|HNRNPF|HNRNPM|PCBP2|POLR2C|POLR2L|PTBP1|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|RBM8A|RBM7|RBM5|DNAJC8|SNRNP200|LSM5|CWC15|LUC7L3|C9orf78|CCAR1|ISY1|RBM25|ZMAT2|HNRNPA3,-1.1
Regulatable_sites,GO Biological Processes,19,GO:0075522,IRES-dependent viral translational initiation,19_GO:0016032 viral process,-3.7,6.5,5.2,5157,6,663,5,0.75,0.34,1939|5094|5725|7812|8661,EIF2D|PCBP2|PTBP1|CSDE1|EIF3A,-1.1
Regulatable_sites,WikiPathways,27,WP2059,Alzheimer's disease and miRNA effects,,-3.7,2.1,4.1,5157,93,663,25,3.8,0.74,355|488|637|824|2776|3552|3710|3845|4311|4893|5481|5534|5610|5683|5690|5693|5713|5714|5715|8323|10105|26100|57142|84790|203068,FAS|ATP2A2|BID|CAPN2|GNAQ|IL1A|ITPR3|KRAS|MME|NRAS|PPID|PPP3R1|EIF2AK2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|FZD6|PPIF|WIPI2|RTN4|TUBA1C|TUBB,-1.1
Regulatable_sites,WikiPathways,27,WP5124,Alzheimer's disease,,-3.7,2.1,4.1,5157,93,663,25,3.8,0.74,355|488|637|824|2776|3552|3710|3845|4311|4893|5481|5534|5610|5683|5690|5693|5713|5714|5715|8323|10105|26100|57142|84790|203068,FAS|ATP2A2|BID|CAPN2|GNAQ|IL1A|ITPR3|KRAS|MME|NRAS|PPID|PPP3R1|EIF2AK2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|FZD6|PPIF|WIPI2|RTN4|TUBA1C|TUBB,-1.1
Regulatable_sites,CORUM,33,CORUM:5380,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",,-3.7,4.1,4.7,5157,15,663,8,1.2,0.42,6155|6156|6158|6161|6165|6168|9045|25873,RPL27|RPL30|RPL28|RPL32|RPL35A|RPL37A|RPL14|RPL36,-1.1
Regulatable_sites,GO Biological Processes,19,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0008152 metabolic process,-3.7,1.9,4,5157,126,663,31,4.7,0.82,3178|3183|3185|4670|6421|6428|6434|6629|6635|6636|8996|9169|9939|10181|10658|11168|22913|23020|23658|26986|29896|51319|51503|51631|51747|51759|55692|57461|85437|153527|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|NOL3|SCAF11|RBM8A|RBM5|CELF1|PSIP1|RALY|SNRNP200|LSM5|PABPC1|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|ZCRB1|ZMAT2|HNRNPA3,-1.1
Regulatable_sites,GO Biological Processes,19,GO:0000398,"mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-3.7,1.9,4,5157,126,663,31,4.7,0.82,3178|3183|3185|4670|6421|6428|6434|6629|6635|6636|8996|9169|9939|10181|10658|11168|22913|23020|23658|26986|29896|51319|51503|51631|51747|51759|55692|57461|85437|153527|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|NOL3|SCAF11|RBM8A|RBM5|CELF1|PSIP1|RALY|SNRNP200|LSM5|PABPC1|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|ZCRB1|ZMAT2|HNRNPA3,-1.1
Regulatable_sites,GO Biological Processes,19,GO:0006413,translational initiation,19_GO:0008152 metabolic process,-3.6,2.9,4.3,5157,35,663,13,2,0.54,1654|1939|1974|1981|3646|6188|8661|8667|8669|23367|27161|83939|123263,DDX3X|EIF2D|EIF4A2|EIF4G1|EIF3E|RPS3|EIF3A|EIF3H|EIF3J|LARP1|AGO2|EIF2A|MTFMT,-1
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5654738,Signaling by FGFR2,,-3.6,2.9,4.3,5157,35,663,13,2,0.54,2962|3178|3185|3845|4670|4893|5432|5441|5725|5781|6464|7072|7073,GTF2F1|HNRNPA1|HNRNPF|KRAS|HNRNPM|NRAS|POLR2C|POLR2L|PTBP1|PTPN11|SHC1|TIA1|TIAL1,-1
Regulatable_sites,GO Biological Processes,19,GO:0071345,cellular response to cytokine stimulus,19_GO:0050896 response to stimulus,-3.6,1.7,3.9,5157,185,663,41,6.2,0.94,355|558|677|824|1687|1974|2730|2923|3309|3383|3552|3572|3597|4089|4238|4311|5245|5781|5887|6188|6428|6778|6810|6885|7357|7520|8531|8570|9125|9521|23411|23521|26060|27086|55914|57506|64343|81792|84522|140885|340061,FAS|AXL|ZFP36L1|CAPN2|GSDME|EIF4A2|GCLM|PDIA3|HSPA5|ICAM1|IL1A|IL6ST|IL13RA1|SMAD4|MFAP3|MME|PHB1|PTPN11|RAD23B|RPS3|SRSF3|STAT6|STX4|MAP3K7|UGCG|XRCC5|YBX3|KHSRP|CNOT9|EEF1E1|SIRT1|RPL13A|APPL1|FOXP1|ERBIN|MAVS|AZI2|ADAMTS12|JAGN1|SIRPA|STING1,-0.99
Regulatable_sites,Reactome Gene Sets,6,R-HSA-6803529,FGFR2 alternative splicing,,-3.6,3.7,4.5,5157,19,663,9,1.4,0.45,2962|3178|3185|4670|5432|5441|5725|7072|7073,GTF2F1|HNRNPA1|HNRNPF|HNRNPM|POLR2C|POLR2L|PTBP1|TIA1|TIAL1,-0.98
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5658442,Regulation of RAS by GAPs,,-3.6,3.2,4.3,5157,27,663,11,1.7,0.5,3845|4893|5683|5690|5693|5713|5714|5715|5717|5921|10197,KRAS|NRAS|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RASA1|PSME3,-0.98
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69563,p53-Dependent G1 DNA Damage Response,,-3.6,3.2,4.3,5157,27,663,11,1.7,0.5,890|4193|5683|5690|5693|5713|5714|5715|5717|10197|51230,CCNA2|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PHF20,-0.98
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,,-3.6,3.2,4.3,5157,27,663,11,1.7,0.5,890|4193|5683|5690|5693|5713|5714|5715|5717|10197|51230,CCNA2|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PHF20,-0.98
Regulatable_sites,Reactome Gene Sets,6,R-HSA-72702,Ribosomal scanning and start codon recognition,,-3.6,3.2,4.3,5157,27,663,11,1.7,0.5,1974|1981|3646|6188|6191|6223|6228|6235|8661|8667|8669,EIF4A2|EIF4G1|EIF3E|RPS3|RPS4X|RPS19|RPS23|RPS29|EIF3A|EIF3H|EIF3J,-0.98
Regulatable_sites,GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-3.5,1.9,3.9,5157,134,663,32,4.8,0.83,142|488|558|824|2730|3163|3552|4193|4700|5478|5562|5693|5828|6188|6778|6810|7486|7837|8428|8575|8614|8754|10105|10276|10494|10550|10645|11168|23411|55829|65018|140885,PARP1|ATP2A2|AXL|CAPN2|GCLM|HMOX2|IL1A|MDM2|NDUFA6|PPIA|PRKAA1|PSMB5|PEX2|RPS3|STAT6|STX4|WRN|PXDN|STK24|PRKRA|STC2|ADAM9|PPIF|NET1|STK25|ARL6IP5|CAMKK2|PSIP1|SIRT1|SELENOS|PINK1|SIRPA,-0.95
Regulatable_sites,GO Biological Processes,19,GO:0008380,RNA splicing,19_GO:0008152 metabolic process,-3.5,1.7,3.8,5157,193,663,42,6.3,0.95,3178|3183|3185|4670|5725|6421|6428|6434|6629|6635|6636|6651|7072|8570|8996|9169|9939|9967|10181|10658|11168|22913|23020|23658|25962|26986|29896|51319|51503|51631|51747|51759|55692|57461|57805|58517|80746|85437|116461|140890|153527|220988,HNRNPA1|HNRNPC|HNRNPF|HNRNPM|PTBP1|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|SON|TIA1|KHSRP|NOL3|SCAF11|RBM8A|THRAP3|RBM5|CELF1|PSIP1|RALY|SNRNP200|LSM5|VIRMA|PABPC1|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|CCAR2|RBM25|TSEN2|ZCRB1|TSEN15|SREK1|ZMAT2|HNRNPA3,-0.92
Regulatable_sites,GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0016032 viral process,-3.5,2.1,3.9,5157,80,663,22,3.3,0.7,558|975|1969|3383|3609|3916|3949|5094|5119|5245|5478|5481|5817|5861|7415|7879|9218|9397|9798|9972|23633|29082,AXL|CD81|EPHA2|ICAM1|ILF3|LAMP1|LDLR|PCBP2|CHMP1A|PHB1|PPIA|PPID|PVR|RAB1A|VCP|RAB7A|VAPA|NMT2|IST1|NUP153|KPNA6|CHMP4A,-0.92
Regulatable_sites,KEGG Pathway,24,hsa05020,Prion disease,,-3.5,2.2,3.9,5157,75,663,21,3.2,0.68,518|1345|3309|3552|3710|4700|4711|4731|5534|5683|5690|5693|5713|5714|5715|5717|7381|10105|10975|84790|203068,ATP5MC3|COX6C|HSPA5|IL1A|ITPR3|NDUFA6|NDUFB5|NDUFV3|PPP3R1|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|UQCRB|PPIF|UQCR11|TUBA1C|TUBB,-0.9
Regulatable_sites,GO Biological Processes,19,GO:0048024,"regulation of mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-3.5,2.3,4,5157,60,663,18,2.7,0.63,1153|3178|5725|5935|5978|6428|6434|6651|7072|9939|9967|10179|10181|10656|10658|29896|51341|58517,CIRBP|HNRNPA1|PTBP1|RBM3|REST|SRSF3|TRA2B|SON|TIA1|RBM8A|THRAP3|RBM7|RBM5|KHDRBS3|CELF1|TRA2A|ZBTB7A|RBM25,-0.89
Regulatable_sites,WikiPathways,27,WP5083,Neuroinflammation and glutamatergic signaling,,-3.4,2.7,4.1,5157,41,663,14,2.1,0.56,1738|2752|3552|3572|3597|4087|4089|5500|5501|6778|10645|26012|54407|81539,DLD|GLUL|IL1A|IL6ST|IL13RA1|SMAD2|SMAD4|PPP1CB|PPP1CC|STAT6|CAMKK2|NSMF|SLC38A2|SLC38A1,-0.88
Regulatable_sites,Reactome Gene Sets,6,R-HSA-5688426,Deubiquitination,,-3.4,1.9,3.8,5157,108,663,27,4.1,0.77,60|890|4087|4089|4193|5683|5690|5693|5713|5714|5715|5717|5887|6885|7415|8237|8314|8724|10197|10869|51377|54617|54764|55031|55611|57506|57599,ACTB|CCNA2|SMAD2|SMAD4|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|RAD23B|MAP3K7|VCP|USP11|BAP1|SNX3|PSME3|USP19|UCHL5|INO80|ZRANB1|USP47|OTUB1|MAVS|WDR48,-0.86
Regulatable_sites,Reactome Gene Sets,6,R-HSA-69615,G1/S DNA Damage Checkpoints,,-3.4,3.1,4.2,5157,28,663,11,1.7,0.5,890|4193|5683|5690|5693|5713|5714|5715|5717|10197|51230,CCNA2|MDM2|PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|PSME3|PHF20,-0.86
Regulatable_sites,Reactome Gene Sets,6,R-HSA-9604323,Negative regulation of NOTCH4 signaling,,-3.4,3.5,4.3,5157,20,663,9,1.4,0.45,5683|5690|5693|5713|5714|5715|5717|7534|10197,PSMA2|PSMB2|PSMB5|PSMD7|PSMD8|PSMD9|PSMD11|YWHAZ|PSME3,-0.86
Regulatable_sites,GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0008152 metabolic process,-3.4,1.6,3.6,5157,238,663,49,7.4,1,677|3178|3183|3185|4670|5725|6421|6428|6434|6629|6635|6636|6651|7072|8570|8996|9169|9939|9967|10181|10656|10658|10914|11168|22913|22944|23020|23248|23658|25962|26986|29101|29896|51319|51503|51631|51747|51759|55692|57461|57805|58517|64062|80746|85437|116461|140890|153527|220988,ZFP36L1|HNRNPA1|HNRNPC|HNRNPF|HNRNPM|PTBP1|SFPQ|SRSF3|TRA2B|SNRPB2|SNRPE|SNRPF|SON|TIA1|KHSRP|NOL3|SCAF11|RBM8A|THRAP3|RBM5|KHDRBS3|CELF1|PAPOLA|PSIP1|RALY|KIN|SNRNP200|RPRD2|LSM5|VIRMA|PABPC1|SSU72|TRA2A|RSRC1|CWC15|LUC7L2|LUC7L3|C9orf78|LUC7L|ISY1|CCAR2|RBM25|RBM26|TSEN2|ZCRB1|TSEN15|SREK1|ZMAT2|HNRNPA3,-0.86
Regulatable_sites,GO Biological Processes,19,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-3.4,3.2,4.2,5157,24,663,10,1.5,0.47,637|1687|4170|6188|6421|6477|8575|10399|10955|23411,BID|GSDME|MCL1|RPS3|SFPQ|SIAH1|PRKRA|RACK1|SERINC3|SIRT1,-0.86
